sentence_id,text,gold_label,prediction,class_index,class_name,feature_index,feature_text,model_token,normalized_feature,shap_value,absolute_shap_value,increases_target_logit,is_content
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,NEG,1,POS,34,.,.,.,0.03445613384246826,0.03445613384246826,1,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,NEG,0,NEG,35,,[SEP],[SEP],1.1920928955078125e-07,1.1920928955078125e-07,1,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,NEG,1,POS,35,,[SEP],[SEP],-1.1920928955078125e-07,1.1920928955078125e-07,0,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,0,,[CLS],[CLS],0.007253870368003845,0.007253870368003845,1,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,0,,[CLS],[CLS],-0.004589363932609558,0.004589363932609558,0,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,1,It ,it,it,0.32561031728982925,0.32561031728982925,1,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,1,It ,it,it,-0.2720932140946388,0.2720932140946388,0,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,2,provides ,provides,provides,-0.4047548286616802,0.4047548286616802,0,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,2,provides ,provides,provides,0.3204402010887861,0.3204402010887861,1,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,3,the ,the,the,-0.03487884998321533,0.03487884998321533,0,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,3,the ,the,the,0.019940493628382683,0.019940493628382683,1,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,4,grand,grand,grand,-0.5457708351314068,0.5457708351314068,0,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,4,grand,grand,grand,0.5495278500020504,0.5495278500020504,1,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,5,", ",",",",",0.082771897315979,0.082771897315979,1,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,5,", ",",",",",-0.03953734040260315,0.03953734040260315,0,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,6,intelligent ,intelligent,intelligent,-0.14776086807250977,0.14776086807250977,0,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,6,intelligent ,intelligent,intelligent,0.15658411756157875,0.15658411756157875,1,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,7,entertainment ,entertainment,entertainment,-0.2972111105918884,0.2972111105918884,0,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,7,entertainment ,entertainment,entertainment,0.31699341908097267,0.31699341908097267,1,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,8,of ,of,of,0.06427952647209167,0.06427952647209167,1,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,8,of ,of,of,-0.05438036099076271,0.05438036099076271,0,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,9,a ,a,a,0.007688552141189575,0.007688552141189575,1,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,9,a ,a,a,0.0037831924855709076,0.0037831924855709076,1,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,10,superior ,superior,superior,-0.022386446595191956,0.022386446595191956,0,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,10,superior ,superior,superior,0.05483686178922653,0.05483686178922653,1,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,11,cast ,cast,cast,-0.22676746547222137,0.22676746547222137,0,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,11,cast ,cast,cast,0.2430874928832054,0.2430874928832054,1,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,12,playing ,playing,playing,0.03450881689786911,0.03450881689786911,1,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,12,playing ,playing,playing,-0.046391814947128296,0.046391814947128296,0,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,13,smart ,smart,smart,-0.02134834975004196,0.02134834975004196,0,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,13,smart ,smart,smart,0.023539498448371887,0.023539498448371887,1,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,14,people ,people,people,-0.0914270207285881,0.0914270207285881,0,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,14,people ,people,people,0.09484769962728024,0.09484769962728024,1,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,15,amid ,amid,amid,0.17321310937404633,0.17321310937404633,1,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,15,amid ,amid,amid,-0.14604688249528408,0.14604688249528408,0,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,16,a ,a,a,-0.09650334312270085,0.09650334312270085,0,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,16,a ,a,a,0.10973286954686046,0.10973286954686046,1,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,17,compelling ,compelling,compelling,-0.48371812670181197,0.48371812670181197,0,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,17,compelling ,compelling,compelling,0.47991382284089923,0.47991382284089923,1,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,18,plot,plot,plot,-0.022402790064613026,0.022402790064613026,0,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,18,plot,plot,plot,0.02732182014733553,0.02732182014733553,1,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,19,.,.,.,0.04770436882972717,0.04770436882972717,1,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,19,.,.,.,-0.032971158623695374,0.032971158623695374,0,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,20,,[SEP],[SEP],0.0,0.0,0,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,20,,[SEP],[SEP],0.0,0.0,0,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,0,,[CLS],[CLS],0.004239832982420921,0.004239832982420921,1,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,0,,[CLS],[CLS],-0.009229723364114761,0.009229723364114761,0,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,1,It,it,it,0.18620076154669124,0.18620076154669124,1,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,1,It,it,it,-0.15959365013986826,0.15959365013986826,0,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,2,',',',0.12283537288506825,0.12283537288506825,1,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,2,',',',-0.10633933264762163,0.10633933264762163,0,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,3,s ,s,s,0.15658264917631945,0.15658264917631945,1,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,3,s ,s,s,-0.13078871555626392,0.13078871555626392,0,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,4,a ,a,a,0.09093926474452019,0.09093926474452019,1,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,4,a ,a,a,-0.08812159858644009,0.08812159858644009,0,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,5,bad ,bad,bad,1.078889962285757,1.078889962285757,1,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,5,bad ,bad,bad,-0.9951331205666065,0.9951331205666065,0,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,6,thing ,thing,thing,-0.04560702946037054,0.04560702946037054,0,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,6,thing ,thing,thing,0.03139625699259341,0.03139625699259341,1,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,7,when ,when,when,-0.114777528680861,0.114777528680861,0,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,7,when ,when,when,0.08490335545502603,0.08490335545502603,1,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,8,a ,a,a,-0.028739929664880037,0.028739929664880037,0,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,8,a ,a,a,0.02397917176131159,0.02397917176131159,1,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,9,movie ,movie,movie,-0.008505943696945906,0.008505943696945906,0,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,9,movie ,movie,movie,0.008673724136315286,0.008673724136315286,1,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,10,has ,has,has,0.49276224710047245,0.49276224710047245,1,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,10,has ,has,has,-0.4528901619196404,0.4528901619196404,0,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,11,about ,about,about,0.6899000201374292,0.6899000201374292,1,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,11,about ,about,about,-0.6088773323863279,0.6088773323863279,0,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,12,as ,as,as,0.19779865257441998,0.19779865257441998,1,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,12,as ,as,as,-0.17248210730031133,0.17248210730031133,0,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,13,much ,much,much,0.3599631693214178,0.3599631693214178,1,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,13,much ,much,much,-0.32806732738390565,0.32806732738390565,0,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,14,substance ,substance,substance,0.9062163587659597,0.9062163587659597,1,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,14,substance ,substance,substance,-0.7673969813622534,0.7673969813622534,0,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,15,as ,as,as,0.4120612945407629,0.4120612945407629,1,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,15,as ,as,as,-0.3472728473134339,0.3472728473134339,0,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,16,its ,its,its,0.22978962067281827,0.22978962067281827,1,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,16,its ,its,its,-0.22010630602017045,0.22010630602017045,0,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,17,end,end,end,-0.044235209410544485,0.044235209410544485,0,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,17,end,end,end,0.02804368967190385,0.02804368967190385,1,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,18,-,-,-,0.21596781723201275,0.21596781723201275,1,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,18,-,-,-,-0.1824778188019991,0.1824778188019991,0,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,19,credits ,credits,credits,0.3474366422742605,0.3474366422742605,1,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,19,credits ,credits,credits,-0.3051574882119894,0.3051574882119894,0,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,20,b,b,b,0.5689270670215288,0.5689270670215288,1,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,20,b,b,b,-0.5269085743154088,0.5269085743154088,0,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,21,lo,##lo,##lo,0.40392129371563595,0.40392129371563595,1,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,21,lo,##lo,##lo,-0.36320870524893206,0.36320870524893206,0,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,22,oper ,##oper,##oper,0.03741981337467829,0.03741981337467829,1,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,22,oper ,##oper,##oper,-0.07527283268670242,0.07527283268670242,0,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,23,reel,reel,reel,0.07319176045712084,0.07319176045712084,1,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,23,reel,reel,reel,-0.10012963879853487,0.10012963879853487,0,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,24,.,.,.,0.0031631827587261796,0.0031631827587261796,1,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,24,.,.,.,0.009947278536856174,0.009947278536856174,1,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,25,,[SEP],[SEP],0.0,0.0,0,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,25,,[SEP],[SEP],0.0,0.0,0,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,0,,[CLS],[CLS],-0.001241631805896759,0.001241631805896759,0,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,0,,[CLS],[CLS],0.002649374306201935,0.002649374306201935,1,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,1,First,first,first,0.029793135821819305,0.029793135821819305,1,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,1,First,first,first,-0.008684627711772919,0.008684627711772919,0,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,2,-,-,-,-0.10668827593326569,0.10668827593326569,0,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,2,-,-,-,0.13217438012361526,0.13217438012361526,1,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,3,time ,time,time,-0.13298654556274414,0.13298654556274414,0,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,3,time ,time,time,0.13300127536058426,0.13300127536058426,1,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,4,writer,writer,writer,0.043522078543901443,0.043522078543901443,1,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,4,writer,writer,writer,-0.027326217542092007,0.027326217542092007,0,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,5,-,-,-,0.030778106302022934,0.030778106302022934,1,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,5,-,-,-,-0.017206391940514248,0.017206391940514248,0,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,6,director ,director,director,0.11966712772846222,0.11966712772846222,1,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,6,director ,director,director,-0.11113567898670833,0.11113567898670833,0,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,7,Ser,ser,ser,0.0913942102342844,0.0913942102342844,1,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,7,Ser,ser,ser,-0.08422654867172241,0.08422654867172241,0,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,8,ry ,##ry,##ry,0.03020859695971012,0.03020859695971012,1,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,8,ry ,##ry,##ry,-0.023822849616408348,0.023822849616408348,0,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,9,shows ,shows,shows,-0.057146839797496796,0.057146839797496796,0,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,9,shows ,shows,shows,0.021715928800404072,0.021715928800404072,1,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,10,a ,a,a,0.027134235948324203,0.027134235948324203,1,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,10,a ,a,a,-0.028681612573564053,0.028681612573564053,0,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,11,remarkable ,remarkable,remarkable,-0.28911965899169445,0.28911965899169445,0,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,11,remarkable ,remarkable,remarkable,0.2788092661648989,0.2788092661648989,1,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,12,gift ,gift,gift,-0.1840356569737196,0.1840356569737196,0,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,12,gift ,gift,gift,0.1559957880526781,0.1559957880526781,1,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,13,for ,for,for,-0.03982173278927803,0.03982173278927803,0,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,13,for ,for,for,0.0506709311157465,0.0506709311157465,1,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,14,storytelling ,storytelling,storytelling,-0.3022719547152519,0.3022719547152519,0,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,14,storytelling ,storytelling,storytelling,0.32976616360247135,0.32976616360247135,1,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,15,with ,with,with,-0.054905556297550596,0.054905556297550596,0,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,15,with ,with,with,0.05998810997698456,0.05998810997698456,1,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,16,this ,this,this,0.0838327797440191,0.0838327797440191,1,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,16,this ,this,this,-0.03686679096426815,0.03686679096426815,0,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,17,moving,moving,moving,-0.09765220961223046,0.09765220961223046,0,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,17,moving,moving,moving,0.09890495683066547,0.09890495683066547,1,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,18,", ",",",",",0.007457848638296127,0.007457848638296127,1,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,18,", ",",",",",-0.013738270848989487,0.013738270848989487,0,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,19,effective ,effective,effective,-0.373651921749115,0.373651921749115,0,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,19,effective ,effective,effective,0.42128801345825195,0.42128801345825195,1,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,20,little ,little,little,-0.14355608820915222,0.14355608820915222,0,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,20,little ,little,little,0.12182636559009552,0.12182636559009552,1,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,21,film,film,film,-0.2786315381526947,0.2786315381526947,0,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,21,film,film,film,0.27194763720035553,0.27194763720035553,1,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,22,.,.,.,0.06230032444000244,0.06230032444000244,1,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,22,.,.,.,-0.04456976056098938,0.04456976056098938,0,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,23,,[SEP],[SEP],-2.384185791015625e-07,2.384185791015625e-07,0,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,23,,[SEP],[SEP],-5.960464477539063e-08,5.960464477539063e-08,0,0
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,0,,[CLS],[CLS],-2.2351741790771484e-08,2.2351741790771484e-08,0,0
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,0,,[CLS],[CLS],-1.4901161193847656e-08,1.4901161193847656e-08,0,0
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,1,The ,the,the,0.05704552307724953,0.05704552307724953,1,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,1,The ,the,the,-0.020348782651126385,0.020348782651126385,0,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,2,entire ,entire,entire,0.5118548106402159,0.5118548106402159,1,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,2,entire ,entire,entire,-0.4474175744690001,0.4474175744690001,0,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,3,movie ,movie,movie,0.4359538909047842,0.4359538909047842,1,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,3,movie ,movie,movie,-0.4439288475550711,0.4439288475550711,0,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,4,is ,is,is,0.04944480304948229,0.04944480304948229,1,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,4,is ,is,is,-0.049136163459479576,0.049136163459479576,0,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,5,about ,about,about,-0.4144590171181335,0.4144590171181335,0,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,5,about ,about,about,0.36072558330124593,0.36072558330124593,1,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,6,a ,a,a,0.11927870148792863,0.11927870148792863,1,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,6,a ,a,a,-0.14767511023092084,0.14767511023092084,0,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,7,boring,boring,boring,1.9484182461164892,1.9484182461164892,1,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,7,boring,boring,boring,-1.7333647737104911,1.7333647737104911,0,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,8,", ",",",",",0.0666351318359375,0.0666351318359375,1,0
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,8,", ",",",",",-0.07881778106093407,0.07881778106093407,0,0
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,9,sad ,sad,sad,0.4683750867843628,0.4683750867843628,1,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,9,sad ,sad,sad,-0.45551687851548195,0.45551687851548195,0,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,10,man ,man,man,-0.20018387585878372,0.20018387585878372,0,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,10,man ,man,man,0.18459613248705864,0.18459613248705864,1,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,11,being ,being,being,0.12429604586213827,0.12429604586213827,1,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,11,being ,being,being,-0.08965851925313473,0.08965851925313473,0,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,12,boring ,boring,boring,1.1813298175111413,1.1813298175111413,1,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,12,boring ,boring,boring,-1.1059150267392397,1.1059150267392397,0,1
