sentence_id,text,gold_label,prediction,class_index,class_name,word_index,word,shap_value,absolute_shap_value,increases_target_logit
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,11,and,-0.1103237122297287,0.1103237122297287,0
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,11,and,0.0965215265750885,0.0965215265750885,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,12,sad,0.923219196498394,0.923219196498394,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,12,sad,-0.8672285191714764,0.8672285191714764,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,0,it,0.4884400796145201,0.4884400796145201,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,0,it,-0.39512578025460243,0.39512578025460243,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,1,proves,0.17230602446943521,0.17230602446943521,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,1,proves,-0.1986724929884076,0.1986724929884076,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,2,quite,-0.518092698417604,0.518092698417604,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,2,quite,0.4448106298223138,0.4448106298223138,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,3,compelling,-1.7863309753593057,1.7863309753593057,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,3,compelling,1.7124296013498679,1.7124296013498679,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,4,as,0.29629094316624105,0.29629094316624105,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,4,as,-0.24742488062474877,0.24742488062474877,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,5,an,-0.2807165775448084,0.2807165775448084,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,5,an,0.2565474861767143,0.2565474861767143,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,6,intense,-1.2691677249968052,1.2691677249968052,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,6,intense,1.2002954066265374,1.2002954066265374,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,7,brooding,1.0907883439213037,1.0907883439213037,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,7,brooding,-0.8910645488649607,0.8910645488649607,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,8,character,-0.33553689159452915,0.33553689159452915,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,8,character,0.3464763704687357,0.3464763704687357,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,9,study,-0.30249154567718506,0.30249154567718506,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,9,study,0.28842834383249283,0.28842834383249283,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,0,the,0.12920987978577614,0.12920987978577614,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,0,the,-0.11333473399281502,0.11333473399281502,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,1,film,0.002089554851409048,0.002089554851409048,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,1,film,-0.009279841343717028,0.009279841343717028,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,2,s,0.1867140918620862,0.1867140918620862,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,2,s,-0.15097643640668443,0.15097643640668443,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,3,hackneyed,1.429395912331529,1.429395912331529,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,3,hackneyed,-1.202174045611173,1.202174045611173,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,4,message,0.24845877978077624,0.24845877978077624,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,4,message,-0.23040572958416305,0.23040572958416305,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,5,is,0.34225384749879595,0.34225384749879595,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,5,is,-0.2936340599844698,0.2936340599844698,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,6,not,0.8371258180122823,0.8371258180122823,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,6,not,-0.7267062293831259,0.7267062293831259,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,7,helped,-0.3279569416772574,0.3279569416772574,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,7,helped,0.26788803027011454,0.26788803027011454,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,8,by,0.3008250663988292,0.3008250663988292,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,8,by,-0.2516624416069438,0.2516624416069438,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,9,the,-0.0012933430261909962,0.0012933430261909962,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,9,the,0.0024469359001765625,0.0024469359001765625,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,10,thin,0.8204581765457988,0.8204581765457988,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,10,thin,-0.689521001962324,0.689521001962324,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,11,characterizations,0.3555805617943406,0.3555805617943406,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,11,characterizations,-0.29068799565235776,0.29068799565235776,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,12,nonexistent,1.3402309492230415,1.3402309492230415,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,12,nonexistent,-1.182742522098124,1.182742522098124,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,13,plot,0.3837735131382942,0.3837735131382942,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,13,plot,-0.3934274078346789,0.3934274078346789,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,14,and,-0.0561580122448504,0.0561580122448504,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,14,and,0.03651222540065646,0.03651222540065646,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,15,pretentious,0.6964805484749377,0.6964805484749377,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,15,pretentious,-0.6573362317867577,0.6573362317867577,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,16,visual,-0.41239228142270196,0.41239228142270196,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,16,visual,0.34461927219914895,0.34461927219914895,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,17,style,-0.2981935052278762,0.2981935052278762,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,17,style,0.2142535139961789,0.2142535139961789,1
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,0,the,0.11611430364428088,0.11611430364428088,1
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,0,the,-0.09253865398932248,0.09253865398932248,0
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,1,film,0.14009435758634936,0.14009435758634936,1
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,1,film,-0.06326768177677877,0.06326768177677877,0
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,2,is,-0.06232823520258535,0.06232823520258535,0
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,2,is,0.061973554984433576,0.061973554984433576,1
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,3,powerful,-2.095222314732382,2.095222314732382,0
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,3,powerful,1.998013058619108,1.998013058619108,1
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,4,accessible,0.2296862080693245,0.2296862080693245,1
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,4,accessible,-0.22713737189769745,0.22713737189769745,0
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,5,and,-0.7423583492636681,0.7423583492636681,0
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,5,and,0.6949685588479042,0.6949685588479042,1
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,6,funny,-1.053142580203712,1.053142580203712,0
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,6,funny,0.961289718747139,0.961289718747139,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,0,i,0.2817922681570053,0.2817922681570053,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,0,i,-0.2888437435030937,0.2888437435030937,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,1,got,-0.12312093190848827,0.12312093190848827,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,1,got,0.049898236989974976,0.049898236989974976,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,2,a,0.06745785288512707,0.06745785288512707,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,2,a,-0.05532293766736984,0.05532293766736984,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,3,headache,1.0979998428374529,1.0979998428374529,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,3,headache,-0.9415300958789885,0.9415300958789885,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,4,watching,-0.2796697858721018,0.2796697858721018,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,4,watching,0.19614050025120378,0.19614050025120378,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,5,this,0.19987943768501282,0.19987943768501282,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,5,this,-0.14306742697954178,0.14306742697954178,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,6,meaningless,1.8118409886956215,1.8118409886956215,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,6,meaningless,-1.543868102133274,1.543868102133274,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,7,downer,1.6979439109563828,1.6979439109563828,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,7,downer,-1.5156867541372776,1.5156867541372776,0
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,0,i,0.11092294938862324,0.11092294938862324,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,0,i,-0.10528342891484499,0.10528342891484499,0
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,1,had,0.2937017912045121,0.2937017912045121,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,1,had,-0.2388990039471537,0.2388990039471537,0
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,2,to,0.09994387347251177,0.09994387347251177,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,2,to,-0.06383117171935737,0.06383117171935737,0
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,3,look,-0.2252962226048112,0.2252962226048112,0
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,3,look,0.18918822944397107,0.18918822944397107,1
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,4,away,0.11875604558736086,0.11875604558736086,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,4,away,-0.04608845239272341,0.04608845239272341,0
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,5,this,0.253846897627227,0.253846897627227,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,5,this,-0.23074326082132757,0.23074326082132757,0
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,6,was,0.4014190072193742,0.4014190072193742,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,6,was,-0.381868502125144,0.381868502125144,0
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,7,god,-0.42205336783081293,0.42205336783081293,0
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,7,god,0.403379550203681,0.403379550203681,1
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,8,awful,3.6012483537197113,3.6012483537197113,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,8,awful,-3.1283669658005238,3.1283669658005238,0
