sentence_id,text,gold_label,prediction,class_index,class_name,word_index,word,is_content,shap_value,absolute_shap_value,increases_target_score
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,7,for,1,-0.0031003402546048164,0.0031003402546048164,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,7,for,1,-0.0036883382126688957,0.0036883382126688957,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,8,storytelling,1,-0.0066109029576182365,0.0066109029576182365,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,8,storytelling,1,-0.0060601672157645226,0.0060601672157645226,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,9,with,1,0.0006783142065008482,0.0006783142065008482,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,9,with,1,0.0012546249975760777,0.0012546249975760777,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,10,this,1,0.01756343835343917,0.01756343835343917,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,10,this,1,0.019667608042558033,0.019667608042558033,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,11,moving,1,-0.00314134048918883,0.00314134048918883,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,11,moving,1,-0.0017992972085873287,0.0017992972085873287,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,12,",",0,0.0023429691791534424,0.0023429691791534424,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,12,",",0,0.004838123917579651,0.004838123917579651,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,13,effective,1,0.02261939086019993,0.02261939086019993,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,13,effective,1,0.022854242473840714,0.022854242473840714,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,14,little,1,-0.0055950116366147995,0.0055950116366147995,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,14,little,1,-0.006123315542936325,0.006123315542936325,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,15,film,1,0.005294870585203171,0.005294870585203171,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,15,film,1,0.006543301045894623,0.006543301045894623,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,16,.,0,0.00710403174161911,0.00710403174161911,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,16,.,0,0.006284847855567932,0.006284847855567932,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,0,The,1,-8.415617048740387e-05,8.415617048740387e-05,0
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,0,The,1,-0.0014364644885063171,0.0014364644885063171,0
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,1,entire,1,0.017018159851431847,0.017018159851431847,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,1,entire,1,0.016122885048389435,0.016122885048389435,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,2,movie,1,0.05679608695209026,0.05679608695209026,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,2,movie,1,0.06480593234300613,0.06480593234300613,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,3,is,1,0.01153110433369875,0.01153110433369875,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,3,is,1,0.009662561118602753,0.009662561118602753,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,4,about,1,0.0065879495814442635,0.0065879495814442635,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,4,about,1,0.00803254172205925,0.00803254172205925,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,5,a,1,0.0008028922602534294,0.0008028922602534294,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,5,a,1,0.000455440953373909,0.000455440953373909,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,6,boring,1,0.00217991229146719,0.00217991229146719,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,6,boring,1,0.000489773228764534,0.000489773228764534,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,7,",",0,0.009390901774168015,0.009390901774168015,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,7,",",0,0.011729009449481964,0.011729009449481964,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,8,sad,1,-0.004623169079422951,0.004623169079422951,0
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,8,sad,1,-0.00739891454577446,0.00739891454577446,0
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,9,man,1,-0.015524933114647865,0.015524933114647865,0
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,9,man,1,-0.016838278621435165,0.016838278621435165,0
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,10,being,1,-0.006187332794070244,0.006187332794070244,0
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,10,being,1,-0.005713570863008499,0.005713570863008499,0
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,11,boring,1,-0.0108445193618536,0.0108445193618536,0
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,11,boring,1,-0.010661248117685318,0.010661248117685318,0
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,12,and,1,0.010685566812753677,0.010685566812753677,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,12,and,1,0.011780932545661926,0.011780932545661926,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,13,sad,1,-0.0021056365221738815,0.0021056365221738815,0
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,13,sad,1,-0.004949800670146942,0.004949800670146942,0
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,14,.,0,0.003970148041844368,0.003970148041844368,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,14,.,0,0.004674918949604034,0.004674918949604034,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,0,It,1,-0.00021531246602535248,0.00021531246602535248,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,0,It,1,-0.00035944394767284393,0.00035944394767284393,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,1,proves,1,0.014963926747441292,0.014963926747441292,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,1,proves,1,0.014394501224160194,0.014394501224160194,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,2,quite,1,0.012935930863022804,0.012935930863022804,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,2,quite,1,0.01180831529200077,0.01180831529200077,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,3,compelling,1,0.023410306312143803,0.023410306312143803,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,3,compelling,1,0.02566096279770136,0.02566096279770136,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,4,as,1,0.0096282372251153,0.0096282372251153,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,4,as,1,0.01040471438318491,0.01040471438318491,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,5,an,1,0.0031259553506970406,0.0031259553506970406,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,5,an,1,0.003411431796848774,0.003411431796848774,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,6,intense,1,0.011671190150082111,0.011671190150082111,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,6,intense,1,0.01004703063517809,0.01004703063517809,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,7,",",0,0.006212469190359116,0.006212469190359116,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,7,",",0,0.009330373257398605,0.009330373257398605,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,8,brooding,1,-0.02051999792456627,0.02051999792456627,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,8,brooding,1,-0.02377312257885933,0.02377312257885933,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,9,character,1,0.009389674291014671,0.009389674291014671,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,9,character,1,0.013393959030508995,0.013393959030508995,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,10,study,1,-0.012417750433087349,0.012417750433087349,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,10,study,1,-0.007597127929329872,0.007597127929329872,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,11,.,0,-0.0038720741868019104,0.0038720741868019104,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,11,.,0,-0.004277803003787994,0.004277803003787994,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,0,The,1,0.003952229395508766,0.003952229395508766,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,0,The,1,0.003844674676656723,0.003844674676656723,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,1,film's,1,0.034114737063646317,0.034114737063646317,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,1,film's,1,0.04292846843600273,0.04292846843600273,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,2,hackneyed,1,-0.014226220548152924,0.014226220548152924,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,2,hackneyed,1,-0.012470237910747528,0.012470237910747528,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,3,message,1,-0.003378314897418022,0.003378314897418022,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,3,message,1,-0.0020124558359384537,0.0020124558359384537,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,4,is,1,-0.005423946306109428,0.005423946306109428,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,4,is,1,-0.004764167591929436,0.004764167591929436,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,5,not,1,0.0015953471884131432,0.0015953471884131432,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,5,not,1,0.00021795276552438736,0.00021795276552438736,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,6,helped,1,-0.0019648512825369835,0.0019648512825369835,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,6,helped,1,-0.0024993428960442543,0.0024993428960442543,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,7,by,1,0.005096440513928731,0.005096440513928731,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,7,by,1,0.005665401617685954,0.005665401617685954,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,8,the,1,0.003923668836553891,0.003923668836553891,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,8,the,1,0.00398922214905421,0.00398922214905421,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,9,thin,1,-0.0030320889006058374,0.0030320889006058374,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,9,thin,1,-0.0025797014435132346,0.0025797014435132346,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,10,characterizations,1,-0.001772293820977211,0.001772293820977211,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,10,characterizations,1,0.0017375443130731583,0.0017375443130731583,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,11,",",0,0.0019176919013261795,0.0019176919013261795,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,11,",",0,0.0026282574981451035,0.0026282574981451035,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,12,nonexistent,1,0.004569003979365031,0.004569003979365031,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,12,nonexistent,1,0.002813267211119334,0.002813267211119334,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,13,plot,1,0.004576401164134343,0.004576401164134343,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,13,plot,1,0.0056526244928439455,0.0056526244928439455,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,14,",",0,0.0031380988657474518,0.0031380988657474518,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,14,",",0,0.0034345705062150955,0.0034345705062150955,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,15,and,1,0.0040613338351249695,0.0040613338351249695,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,15,and,1,0.0033755265176296234,0.0033755265176296234,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,16,pretentious,1,0.00351851899176836,0.00351851899176836,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,16,pretentious,1,0.004788314737379552,0.004788314737379552,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,17,visual,1,-0.000489190686494112,0.000489190686494112,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,17,visual,1,0.0004501481540501117,0.0004501481540501117,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,18,style,1,-0.00018567824736237526,0.00018567824736237526,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,18,style,1,0.0009241280145943164,0.0009241280145943164,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,19,.,0,-0.000772351399064064,0.000772351399064064,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,19,.,0,-0.0007223445922136307,0.0007223445922136307,0
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,0,The,1,0.01178048551082611,0.01178048551082611,1
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,0,The,1,0.014392636716365814,0.014392636716365814,1
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,1,film,1,0.03461659140884876,0.03461659140884876,1
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,1,film,1,0.04529552720487118,0.04529552720487118,1
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,2,is,1,0.011099638417363167,0.011099638417363167,1
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,2,is,1,0.008947303518652916,0.008947303518652916,1
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,3,powerful,1,0.00791751965880394,0.00791751965880394,1
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,3,powerful,1,0.012420933693647385,0.012420933693647385,1
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,4,",",0,0.0002374798059463501,0.0002374798059463501,1
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,4,",",0,0.003466978669166565,0.003466978669166565,1
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,5,accessible,1,-0.011151164770126343,0.011151164770126343,0
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,5,accessible,1,-0.011218331754207611,0.011218331754207611,0
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,6,",",0,-0.0029925554990768433,0.0029925554990768433,0
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,6,",",0,-0.0021869465708732605,0.0021869465708732605,0
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,7,and,1,0.003880925476551056,0.003880925476551056,1
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,7,and,1,0.0029165521264076233,0.0029165521264076233,1
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,8,funny,1,0.020941536873579025,0.020941536873579025,1
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,8,funny,1,0.024228781461715698,0.024228781461715698,1
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,9,.,0,0.0007689259946346283,0.0007689259946346283,1
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,9,.,0,0.0003206208348274231,0.0003206208348274231,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,0,I,1,0.0021175965666770935,0.0021175965666770935,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,0,I,1,0.0017959177494049072,0.0017959177494049072,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,1,got,1,0.024848267436027527,0.024848267436027527,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,1,got,1,0.026347562670707703,0.026347562670707703,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,2,a,1,-0.007157281041145325,0.007157281041145325,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,2,a,1,-0.007133021950721741,0.007133021950721741,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,3,headache,1,-0.009836815297603607,0.009836815297603607,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,3,headache,1,-0.014305651187896729,0.014305651187896729,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,4,watching,1,0.02234400063753128,0.02234400063753128,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,4,watching,1,0.023867957293987274,0.023867957293987274,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,5,this,1,0.025250142440199852,0.025250142440199852,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,5,this,1,0.025408567860722542,0.025408567860722542,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,6,meaningless,1,-0.009382432326674461,0.009382432326674461,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,6,meaningless,1,-0.01367918960750103,0.01367918960750103,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,7,downer,1,-0.013669699430465698,0.013669699430465698,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,7,downer,1,-0.018181513994932175,0.018181513994932175,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,8,.,0,-0.0038257986307144165,0.0038257986307144165,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,8,.,0,-0.005111515522003174,0.005111515522003174,0
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,0,I,1,-0.001869330182671547,0.001869330182671547,0
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,0,I,1,-0.0021094344556331635,0.0021094344556331635,0
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,1,had,1,0.01165747456252575,0.01165747456252575,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,1,had,1,0.011823847889900208,0.011823847889900208,1
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,2,to,1,0.0036688055843114853,0.0036688055843114853,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,2,to,1,0.004282340407371521,0.004282340407371521,1
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,3,look,1,0.007693300023674965,0.007693300023674965,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,3,look,1,0.004632379859685898,0.004632379859685898,1
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,4,away,1,-0.007851919159293175,0.007851919159293175,0
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,4,away,1,-0.010210830718278885,0.010210830718278885,0
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,5,;,0,0.0030273813754320145,0.0030273813754320145,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,5,;,0,0.004776220768690109,0.004776220768690109,1
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,6,this,1,0.011862518265843391,0.011862518265843391,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,6,this,1,0.011938106268644333,0.011938106268644333,1
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,7,was,1,-0.004630105569958687,0.004630105569958687,0
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,7,was,1,-0.0054046884179115295,0.0054046884179115295,0
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,8,god-awful,1,0.013126829639077187,0.013126829639077187,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,8,god-awful,1,0.006548278033733368,0.006548278033733368,1
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,9,.,0,0.0037700459361076355,0.0037700459361076355,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,9,.,0,0.0033744126558303833,0.0033744126558303833,1
