sentence_id,text,gold_label,prediction,class_index,class_name,feature_index,feature_text,model_token,shap_value,absolute_shap_value,increases_target_score,margin_shap_value
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,22,", ",",</w>",-0.0011669611558318138,0.0011669611558318138,0,0.00045674294233322144
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,22,", ",",</w>",-0.0007102182134985924,0.0007102182134985924,0,0.00045674294233322144
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,23,involving ,involving</w>,-0.0019549053783218064,0.0019549053783218064,0,0.0003317619363466897
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,23,involving ,involving</w>,-0.0016231434419751167,0.0016231434419751167,0,0.0003317619363466897
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,24,character ,character</w>,-0.0005628649766246478,0.0005628649766246478,0,0.0016607238600651424
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,24,character ,character</w>,0.0010978588834404945,0.0010978588834404945,1,0.0016607238600651424
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,25,study,study</w>,-0.004351918275157611,0.004351918275157611,0,0.0027884046236673994
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,25,study,study</w>,-0.0015635136514902115,0.0015635136514902115,0,0.0027884046236673994
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,26,", ",",</w>",-0.00046615302562713623,0.00046615302562713623,0,0.0009859036654233932
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,26,", ",",</w>",0.000519750639796257,0.000519750639796257,1,0.0009859036654233932
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,27,but ,but</w>,0.008180032670497894,0.008180032670497894,1,-0.0017579540610313405
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,27,but ,but</w>,0.006422078609466553,0.006422078609466553,1,-0.0017579540610313405
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,28,never ,never</w>,0.0020463142544031145,0.0020463142544031145,1,0.0003911845386028287
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,28,never ,never</w>,0.002437498793005943,0.002437498793005943,1,0.0003911845386028287
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,29,does ,does</w>,0.002082866802811623,0.002082866802811623,1,-1.6749650239944718e-05
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,29,does ,does</w>,0.002066117152571678,0.002066117152571678,1,-1.6749650239944718e-05
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,30,more ,more</w>,0.0009557541459798812,0.0009557541459798812,1,0.00038696750998497005
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,30,more ,more</w>,0.0013427216559648513,0.0013427216559648513,1,0.00038696750998497005
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,31,than ,than</w>,0.0009557541459798812,0.0009557541459798812,1,0.00038696750998497005
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,31,than ,than</w>,0.0013427216559648513,0.0013427216559648513,1,0.00038696750998497005
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,32,scratch ,scratch</w>,-0.007067376747727394,0.007067376747727394,0,-0.0001912346730629606
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,32,scratch ,scratch</w>,-0.007258611420790355,0.007258611420790355,0,-0.0001912346730629606
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,33,the ,the</w>,0.00022994540631771088,0.00022994540631771088,1,-0.00041039722661177325
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,33,the ,the</w>,-0.00018045182029406237,0.00018045182029406237,0,-0.00041039722661177325
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,34,surface,surface</w>,-0.0070790983736515045,0.0070790983736515045,0,0.0017060165603955584
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,34,surface,surface</w>,-0.005373081813255946,0.005373081813255946,0,0.0017060165603955584
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,35,.,.</w>,-0.0017746537923812866,0.0017746537923812866,0,0.0005470737814903259
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,35,.,.</w>,-0.0012275800108909607,0.0012275800108909607,0,0.0005470737814903259
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,36,,<|endoftext|>,-4.470348358154297e-08,4.470348358154297e-08,0,4.470348358154297e-08
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,36,,<|endoftext|>,0.0,0.0,0,4.470348358154297e-08
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,0,,<|startoftext|>,0.00023289024829864502,0.00023289024829864502,1,-6.690807640552521e-05
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,0,,<|startoftext|>,0.0001659821718931198,0.0001659821718931198,1,-6.690807640552521e-05
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,1,It ,it</w>,-0.015853755176067352,0.015853755176067352,0,0.0005037169903516769
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,1,It ,it</w>,-0.015350038185715675,0.015350038185715675,0,0.0005037169903516769
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,2,provides ,provides</w>,0.011758099620540937,0.011758099620540937,1,0.0004934770986437798
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,2,provides ,provides</w>,0.012251576719184717,0.012251576719184717,1,0.0004934770986437798
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,3,the ,the</w>,0.006535611425836881,0.006535611425836881,1,-0.00047484878450632095
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,3,the ,the</w>,0.00606076264133056,0.00606076264133056,1,-0.00047484878450632095
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,4,grand,grand</w>,0.007804264624913533,0.007804264624913533,1,0.00039174593985080806
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,4,grand,grand</w>,0.008196010564764341,0.008196010564764341,1,0.00039174593985080806
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,5,", ",",</w>",-0.0014788061380386353,0.0014788061380386353,0,0.0006275102496147156
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,5,", ",",</w>",-0.0008512958884239197,0.0008512958884239197,0,0.0006275102496147156
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,6,intelligent ,intelligent</w>,-0.0013161655515432358,0.0013161655515432358,0,0.0002921866253018379
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,6,intelligent ,intelligent</w>,-0.0010239789262413979,0.0010239789262413979,0,0.0002921866253018379
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,7,entertainment ,entertainment</w>,0.005601009353995323,0.005601009353995323,1,0.0002713138237595558
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,7,entertainment ,entertainment</w>,0.005872323177754879,0.005872323177754879,1,0.0002713138237595558
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,8,of ,of</w>,0.023570381104946136,0.023570381104946136,1,-2.9136426746845245e-05
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,8,of ,of</w>,0.02354124467819929,0.02354124467819929,1,-2.9136426746845245e-05
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,9,a ,a</w>,0.0020068585872650146,0.0020068585872650146,1,-0.0005456479266285896
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,9,a ,a</w>,0.001461210660636425,0.001461210660636425,1,-0.0005456479266285896
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,10,superior ,superior</w>,0.0034919362515211105,0.0034919362515211105,1,0.0005241269245743752
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,10,superior ,superior</w>,0.004016063176095486,0.004016063176095486,1,0.0005241269245743752
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,11,cast ,cast</w>,0.0033262912184000015,0.0033262912184000015,1,0.003001575358211994
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,11,cast ,cast</w>,0.006327866576611996,0.006327866576611996,1,0.003001575358211994
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,12,playing ,playing</w>,-0.006369726732373238,0.006369726732373238,0,0.0021343501284718513
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,12,playing ,playing</w>,-0.004235376603901386,0.004235376603901386,0,0.0021343501284718513
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,13,smart ,smart</w>,-0.009991047903895378,0.009991047903895378,0,0.0028631845489144325
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,13,smart ,smart</w>,-0.007127863354980946,0.007127863354980946,0,0.0028631845489144325
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,14,people ,people</w>,-0.006314074620604515,0.006314074620604515,0,0.0007228398695588115
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,14,people ,people</w>,-0.0055912347510457035,0.0055912347510457035,0,0.0007228398695588115
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,15,amid ,amid</w>,-0.004950499162077904,0.004950499162077904,0,0.000326994247734547
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,15,amid ,amid</w>,-0.004623504914343357,0.004623504914343357,0,0.000326994247734547
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,16,a ,a</w>,0.0014010639861226082,0.0014010639861226082,1,0.0005702502715090908
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,16,a ,a</w>,0.001971314257631699,0.001971314257631699,1,0.0005702502715090908
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,17,compelling ,compelling</w>,0.010007238946855068,0.010007238946855068,1,0.00033380050833026545
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,17,compelling ,compelling</w>,0.010341039455185334,0.010341039455185334,1,0.00033380050833026545
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,18,plot,plot</w>,0.0049621835350990295,0.0049621835350990295,1,0.000963155242304007
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,18,plot,plot</w>,0.0059253387774030365,0.0059253387774030365,1,0.000963155242304007
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,19,.,.</w>,-0.0063019245862960815,0.0063019245862960815,0,-8.1624835729599e-05
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,19,.,.</w>,-0.0063835494220256805,0.0063835494220256805,0,-8.1624835729599e-05
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,20,,<|endoftext|>,-5.960464477539063e-08,5.960464477539063e-08,0,2.9802322387695312e-08
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,20,,<|endoftext|>,-2.9802322387695312e-08,2.9802322387695312e-08,0,2.9802322387695312e-08
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,0,,<|startoftext|>,0.000807546079158783,0.000807546079158783,1,-3.1381845474243164e-05
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,0,,<|startoftext|>,0.0007761642336845398,0.0007761642336845398,1,-3.1381845474243164e-05
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,1,It,it</w>,-0.03498569875955582,0.03498569875955582,0,-0.00039789825677871704
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,1,It,it</w>,-0.035383597016334534,0.035383597016334534,0,-0.00039789825677871704
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,2,'s ,'s</w>,0.020226091146469116,0.020226091146469116,1,-0.00011631101369857788
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,2,'s ,'s</w>,0.02010978013277054,0.02010978013277054,1,-0.00011631101369857788
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,3,a ,a</w>,0.01715126633644104,0.01715126633644104,1,-0.00025323033332824707
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,3,a ,a</w>,0.016898036003112793,0.016898036003112793,1,-0.00025323033332824707
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,4,bad ,bad</w>,-0.004304219037294388,0.004304219037294388,0,-0.0039055943489074707
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,4,bad ,bad</w>,-0.008209813386201859,0.008209813386201859,0,-0.0039055943489074707
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,5,thing ,thing</w>,-0.02131105586886406,0.02131105586886406,0,0.0015344694256782532
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,5,thing ,thing</w>,-0.019776586443185806,0.019776586443185806,0,0.0015344694256782532
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,6,when ,when</w>,0.010181494057178497,0.010181494057178497,1,-0.0016543343663215637
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,6,when ,when</w>,0.008527159690856934,0.008527159690856934,1,-0.0016543343663215637
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,7,a ,a</w>,0.010017402470111847,0.010017402470111847,1,0.00034877657890319824
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,7,a ,a</w>,0.010366179049015045,0.010366179049015045,1,0.00034877657890319824
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,8,movie ,movie</w>,0.029991084709763527,0.029991084709763527,1,0.004985138773918152
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,8,movie ,movie</w>,0.03497622348368168,0.03497622348368168,1,0.004985138773918152
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,9,has ,has</w>,0.0042407456785440445,0.0042407456785440445,1,0.0005021803081035614
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,9,has ,has</w>,0.004742925986647606,0.004742925986647606,1,0.0005021803081035614
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,10,about ,about</w>,0.012265598401427269,0.012265598401427269,1,3.7906691431999207e-05
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,10,about ,about</w>,0.012303505092859268,0.012303505092859268,1,3.7906691431999207e-05
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,11,as ,as</w>,0.011990917846560478,0.011990917846560478,1,-0.000811966136097908
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,11,as ,as</w>,0.01117895171046257,0.01117895171046257,1,-0.000811966136097908
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,12,much ,much</w>,-6.079394370317459e-05,6.079394370317459e-05,0,0.0006677620112895966
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,12,much ,much</w>,0.000606968067586422,0.000606968067586422,1,0.0006677620112895966
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,13,substance ,substance</w>,-0.0054635414853692055,0.0054635414853692055,0,0.0012180935591459274
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,13,substance ,substance</w>,-0.004245447926223278,0.004245447926223278,0,0.0012180935591459274
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,14,as ,as</w>,0.008961038663983345,0.008961038663983345,1,0.0006059510633349419
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,14,as ,as</w>,0.009566989727318287,0.009566989727318287,1,0.0006059510633349419
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,15,its ,its</w>,0.009448885917663574,0.009448885917663574,1,0.0009598424658179283
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,15,its ,its</w>,0.010408728383481503,0.010408728383481503,1,0.0009598424658179283
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,16,end,end</w>,-0.00013193488121032715,0.00013193488121032715,0,0.0003306623548269272
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,16,end,end</w>,0.00019872747361660004,0.00019872747361660004,1,0.0003306623548269272
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,17,-,-</w>,-0.0014093369245529175,0.0014093369245529175,0,0.00039806030690670013
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,17,-,-</w>,-0.0010112766176462173,0.0010112766176462173,0,0.00039806030690670013
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,18,credits ,credits</w>,0.005021858960390091,0.005021858960390091,1,0.0019381865859031677
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,18,credits ,credits</w>,0.006960045546293259,0.006960045546293259,1,0.0019381865859031677
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,19,blo,blo,-0.008269169057408968,0.008269169057408968,0,-0.0011499974255760517
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,19,blo,blo,-0.00941916648298502,0.00941916648298502,0,-0.0011499974255760517
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,20,oper ,oper</w>,-0.002587926263610522,0.002587926263610522,0,0.0005372759575645127
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,20,oper ,oper</w>,-0.002050650306046009,0.002050650306046009,0,0.0005372759575645127
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,21,reel,reel</w>,-0.006740393737951915,0.006740393737951915,0,0.0016475400576988859
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,21,reel,reel</w>,-0.005092853680253029,0.005092853680253029,0,0.0016475400576988859
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,22,.,.</w>,0.01618250459432602,0.01618250459432602,1,-0.00024057179689407349
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,22,.,.</w>,0.015941932797431946,0.015941932797431946,1,-0.00024057179689407349
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,23,,<|endoftext|>,-5.960464477539063e-08,5.960464477539063e-08,0,2.9802322387695312e-08
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,23,,<|endoftext|>,-2.9802322387695312e-08,2.9802322387695312e-08,0,2.9802322387695312e-08
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,0,,<|startoftext|>,0.003116447478532791,0.003116447478532791,1,0.0003150012344121933
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,0,,<|startoftext|>,0.0034314487129449844,0.0034314487129449844,1,0.0003150012344121933
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,1,First,first</w>,0.014399431645870209,0.014399431645870209,1,0.0009950343519449234
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,1,First,first</w>,0.015394465997815132,0.015394465997815132,1,0.0009950343519449234
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,2,-,-</w>,-0.0018056519329547882,0.0018056519329547882,0,0.0007386840879917145
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,2,-,-</w>,-0.0010669678449630737,0.0010669678449630737,0,0.0007386840879917145
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,3,time ,time</w>,-0.013010494410991669,0.013010494410991669,0,-0.00010376796126365662
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,3,time ,time</w>,-0.013114262372255325,0.013114262372255325,0,-0.00010376796126365662
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,4,writer,writer</w>,0.009544359520077705,0.009544359520077705,1,-0.00039769895374774933
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,4,writer,writer</w>,0.009146660566329956,0.009146660566329956,1,-0.00039769895374774933
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,5,-,-</w>,0.00519157387316227,0.00519157387316227,1,0.000999530777335167
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,5,-,-</w>,0.0061911046504974365,0.0061911046504974365,1,0.000999530777335167
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,6,director ,director</w>,0.0043049342930316925,0.0043049342930316925,1,0.003225434571504593
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,6,director ,director</w>,0.007530368864536285,0.007530368864536285,1,0.003225434571504593
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,7,Ser,ser,-0.011969370767474174,0.011969370767474174,0,0.00041577965021133423
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,7,Ser,ser,-0.01155359111726284,0.01155359111726284,0,0.00041577965021133423
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,8,ry ,ry</w>,-0.003445686772465706,0.003445686772465706,0,-5.384907126426697e-05
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,8,ry ,ry</w>,-0.003499535843729973,0.003499535843729973,0,-5.384907126426697e-05
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,9,shows ,shows</w>,-0.0014170017093420029,0.0014170017093420029,0,0.0008490635082125664
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,9,shows ,shows</w>,-0.0005679382011294365,0.0005679382011294365,0,0.0008490635082125664
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,10,a ,a</w>,0.0018070843070745468,0.0018070843070745468,1,0.0007671350613236427
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,10,a ,a</w>,0.0025742193683981895,0.0025742193683981895,1,0.0007671350613236427
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,11,remarkable ,remarkable</w>,-0.00010444317013025284,0.00010444317013025284,0,0.003729955293238163
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,11,remarkable ,remarkable</w>,0.00362551212310791,0.00362551212310791,1,0.003729955293238163
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,12,gift ,gift</w>,-0.014549105428159237,0.014549105428159237,0,-0.0003131544217467308
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,12,gift ,gift</w>,-0.014862259849905968,0.014862259849905968,0,-0.0003131544217467308
